date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2017-05-25,pledge_00685L_buy_006208,1.0574333941833072,1.0574333941833074,1.0574333941833072,0.0,2.6283236047419335e-05,2.6283236047410326e-05,1.0574596774193548,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.610632096775167e-05,3.416820686164514e-05,0.0,1.0574333941833074,2.220446049250313e-16
2017-05-26,pledge_00685L_buy_006208,1.0534011326769386,1.0534011326769388,1.0534011326769386,0.0,2.628667789975888e-05,2.628667789974987e-05,1.0534274193548385,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.61149777478784e-05,3.417268126968654e-05,0.0,1.0534011326769388,2.220446049250313e-16
2017-06-01,pledge_00685L_buy_006208,1.0513850002023777,1.051385000202378,1.0513850002023777,0.0,2.629012020281718e-05,2.629012020280817e-05,1.0514112903225807,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.61236356616311e-05,3.417715626366234e-05,0.0,1.051385000202378,2.220446049250313e-16
2017-06-02,pledge_00685L_buy_006208,1.061465641920914,1.0614656419209143,1.061465641920914,0.0,2.6293562956653262e-05,2.6293562956644253e-05,1.061491935483871,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.613229470915821e-05,3.418163184364924e-05,0.0,1.0614656419209143,2.220446049250313e-16
2017-06-03,pledge_00685L_buy_006208,1.0695301546067417,1.069530154606742,1.0695301546067417,0.0,2.6297006161326158e-05,2.629700616131715e-05,1.0695564516129032,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.614095489060822e-05,3.418610800972401e-05,0.0,1.069530154606742,2.220446049250313e-16
2017-06-05,pledge_00685L_buy_006208,1.0775946672921184,1.0775946672921186,1.0775946672921184,0.0,2.6300449816894902e-05,2.6300449816885893e-05,1.0776209677419355,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.614961620612961e-05,3.4190584761963376e-05,0.0,1.0775946672921186,2.220446049250313e-16
2017-06-06,pledge_00685L_buy_006208,1.0775946638480118,1.077594663848012,1.0775946638480118,0.0,2.6303893923418543e-05,2.6303893923409534e-05,1.0776209677419355,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.615827865587088e-05,3.4195062100444104e-05,0.0,1.077594663848012,2.220446049250313e-16
2017-06-07,pledge_00685L_buy_006208,1.0775946604034543,1.0775946604034545,1.0775946604034543,0.0,2.6307338480956135e-05,2.6307338480947125e-05,1.0776209677419355,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.616694223998058e-05,3.419954002524298e-05,0.0,1.0775946604034545,2.220446049250313e-16
2017-06-08,pledge_00685L_buy_006208,1.081626915022962,1.0816269150229623,1.081626915022962,0.0,2.6310783489566736e-05,2.6310783489557727e-05,1.0816532258064517,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.617560695860724e-05,3.4204018536436756e-05,0.0,1.0816269150229623,2.220446049250313e-16
2017-06-14,pledge_00685L_buy_006208,1.048360782545244,1.0483607825452441,1.048360782545244,0.0,2.6314228949309417e-05,2.6314228949300408e-05,1.0483870967741935,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.618427281189944e-05,3.420849763410224e-05,0.0,1.0483607825452441,2.220446049250313e-16
2017-06-16,pledge_00685L_buy_006208,1.0695301339380425,1.069530133938043,1.0695301339380425,0.0,2.6317674860243255e-05,2.6317674860234246e-05,1.0695564516129032,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.619293980000577e-05,3.421297731831623e-05,0.0,1.069530133938043,4.440892098500626e-16
2017-06-19,pledge_00685L_buy_006208,1.086667227265874,1.0866672272658744,1.086667227265874,0.0,2.6321121222427334e-05,2.6321121222418325e-05,1.0866935483870968,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.620160792307482e-05,3.421745758915553e-05,0.0,1.0866672272658744,4.440892098500626e-16
2017-06-20,pledge_00685L_buy_006208,1.1088446431738992,1.1088446431738996,1.1088446431738992,0.0,2.6324568035920747e-05,2.632456803591174e-05,1.1088709677419355,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.621027718125522e-05,3.4221938446696976e-05,0.0,1.1088446431738996,4.440892098500626e-16
2017-06-21,pledge_00685L_buy_006208,1.11287689779115,1.1128768977911507,1.11287689779115,0.0,2.6328015300782593e-05,2.6328015300773584e-05,1.1129032258064515,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.621894757469561e-05,3.422641989101737e-05,0.0,1.1128768977911507,6.661338147750939e-16
2017-06-23,pledge_00685L_buy_006208,1.117917216924079,1.1179172169240796,1.117917216924079,0.0,2.6331463017071982e-05,2.6331463017062973e-05,1.1179435483870968,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.622761910354469e-05,3.4230901922193576e-05,0.0,1.1179172169240796,6.661338147750939e-16
2017-06-26,pledge_00685L_buy_006208,1.1562236650888147,1.1562236650888154,1.1562236650888147,0.0,2.6334911184848028e-05,2.633491118483902e-05,1.1562500000000002,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.62362917679511e-05,3.423538454030244e-05,0.0,1.1562236650888154,6.661338147750939e-16
2017-06-27,pledge_00685L_buy_006208,1.155215597124066,1.1552155971240667,1.155215597124066,0.0,2.6338359804169854e-05,2.6338359804160845e-05,1.155241935483871,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.624496556806357e-05,3.423986774542081e-05,0.0,1.1552155971240667,6.661338147750939e-16
2017-06-28,pledge_00685L_buy_006208,1.1340462388362855,1.1340462388362862,1.1340462388362855,0.0,2.634180887509659e-05,2.634180887508758e-05,1.1340725806451613,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.625364050403081e-05,3.424435153762557e-05,0.0,1.1340462388362862,6.661338147750939e-16
2017-06-29,pledge_00685L_buy_006208,1.1370704289351499,1.1370704289351505,1.1370704289351499,0.0,2.6345258397687375e-05,2.6345258397678366e-05,1.1370967741935483,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.626231657600159e-05,3.4248835916993585e-05,0.0,1.1370704289351505,6.661338147750939e-16
2017-06-30,pledge_00685L_buy_006208,1.1290059093561433,1.129005909356144,1.1290059093561433,0.0,2.634870837200136e-05,2.634870837199235e-05,1.129032258064516,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.627099378412464e-05,3.4253320883601766e-05,0.0,1.129005909356144,6.661338147750939e-16
2017-07-03,pledge_00685L_buy_006208,1.1320300994541044,1.132030099454105,1.1320300994541044,0.0,2.6352158798097692e-05,2.6352158798088683e-05,1.1320564516129032,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.627967212854875e-05,3.4257806437527e-05,0.0,1.132030099454105,6.661338147750939e-16
2017-07-04,pledge_00685L_buy_006208,1.120941386325807,1.1209413863258078,1.120941386325807,0.0,2.635560967603554e-05,2.635560967602653e-05,1.1209677419354838,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.628835160942273e-05,3.42622925788462e-05,0.0,1.1209413863258078,6.661338147750939e-16
2017-07-05,pledge_00685L_buy_006208,1.1360623506164127,1.1360623506164134,1.1360623506164127,0.0,2.6359061005874068e-05,2.635906100586506e-05,1.1360887096774193,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.629703222689538e-05,3.426677930763629e-05,0.0,1.1360623506164134,6.661338147750939e-16
2017-07-06,pledge_00685L_buy_006208,1.131022024583986,1.1310220245839866,1.131022024583986,0.0,2.6362512787672458e-05,2.636251278766345e-05,1.1310483870967742,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.630571398111559e-05,3.42712666239742e-05,0.0,1.1310220245839866,6.661338147750939e-16
2017-07-07,pledge_00685L_buy_006208,1.1179171824220746,1.1179171824220753,1.1179171824220746,0.0,2.6365965021489892e-05,2.6365965021480883e-05,1.1179435483870968,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.631439687223216e-05,3.427575452793686e-05,0.0,1.1179171824220753,6.661338147750939e-16
2017-07-12,pledge_00685L_buy_006208,1.1471510499371307,1.1471510499371314,1.1471510499371307,0.0,2.6369417707385565e-05,2.6369417707376556e-05,1.1471774193548387,0.0,,,,0.0,,,True,forced_liquidation_threshold,0.0,0.0,0.0,0.0,0.0,6.6323080900394e-05,3.428024301960123e-05,0.0,1.1471510499371314,6.661338147750939e-16
