date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,non_eligible_asset_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2014-09-23,buy_hold_006208,1.2924819773429468,1.2924819773429468,1.2924819773429468,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-09-24,buy_hold_006208,1.2931685547545502,1.2931685547545502,1.2931685547545502,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-09-25,buy_hold_006208,1.289049090284931,1.289049090284931,1.289049090284931,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-09-26,buy_hold_006208,1.276690696876074,1.276690696876074,1.276690696876074,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-09-29,buy_hold_006208,1.2711980775832488,1.2711980775832488,1.2711980775832488,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-09-30,buy_hold_006208,1.2729145211122566,1.2729145211122566,1.2729145211122566,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-03,buy_hold_006208,1.292138688637145,1.292138688637145,1.292138688637145,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-06,buy_hold_006208,1.2983178853415736,1.2983178853415736,1.2983178853415736,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-07,buy_hold_006208,1.2887058015791293,1.2887058015791293,1.2887058015791293,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-08,buy_hold_006208,1.2845863371095103,1.2845863371095103,1.2845863371095103,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-09,buy_hold_006208,1.2873326467559227,1.2873326467559227,1.2873326467559227,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-13,buy_hold_006208,1.2530037761757649,1.2530037761757649,1.2530037761757649,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-15,buy_hold_006208,1.2540336422931695,1.2540336422931695,1.2540336422931695,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-16,buy_hold_006208,1.2471678681771379,1.2471678681771379,1.2471678681771379,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-17,buy_hold_006208,1.240645382766908,1.240645382766908,1.240645382766908,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-20,buy_hold_006208,1.2492276004119476,1.2492276004119476,1.2492276004119476,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-21,buy_hold_006208,1.253003776175765,1.253003776175765,1.253003776175765,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-22,buy_hold_006208,1.2701682114658441,1.2701682114658441,1.2701682114658441,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-24,buy_hold_006208,1.259869550291797,1.259869550291797,1.259869550291797,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-27,buy_hold_006208,1.2667353244078283,1.2667353244078283,1.2667353244078283,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-28,buy_hold_006208,1.2842430484037086,1.2842430484037086,1.2842430484037086,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-29,buy_hold_006208,1.2904222451081373,1.2904222451081373,1.2904222451081373,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-30,buy_hold_006208,1.247167868177138,1.247167868177138,1.247167868177138,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-10-31,buy_hold_006208,1.2536903535873682,1.2536903535873682,1.2536903535873682,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-03,buy_hold_006208,1.2694816340542407,1.2694816340542407,1.2694816340542407,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-04,buy_hold_006208,1.2694816340542407,1.2694816340542407,1.2694816340542407,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-05,buy_hold_006208,1.2588396841743918,1.2588396841743918,1.2588396841743918,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-06,buy_hold_006208,1.2608994164092013,1.2608994164092013,1.2608994164092013,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-07,buy_hold_006208,1.253003776175765,1.253003776175765,1.253003776175765,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-10,buy_hold_006208,1.2804668726398913,1.2804668726398913,1.2804668726398913,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-12,buy_hold_006208,1.2619292825266062,1.2619292825266062,1.2619292825266062,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-14,buy_hold_006208,1.2681084792310344,1.2681084792310344,1.2681084792310344,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-17,buy_hold_006208,1.2615859938208045,1.2615859938208045,1.2615859938208045,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-18,buy_hold_006208,1.255406797116376,1.255406797116376,1.255406797116376,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-19,buy_hold_006208,1.2749742533470663,1.2749742533470663,1.2749742533470663,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-20,buy_hold_006208,1.2852729145211135,1.2852729145211135,1.2852729145211135,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-21,buy_hold_006208,1.2856162032269152,1.2856162032269152,1.2856162032269152,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-24,buy_hold_006208,1.3000343288705813,1.3000343288705813,1.3000343288705813,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-25,buy_hold_006208,1.2993477514589784,1.2993477514589784,1.2993477514589784,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-26,buy_hold_006208,1.29316855475455,1.29316855475455,1.29316855475455,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-27,buy_hold_006208,1.3079299691040178,1.3079299691040178,1.3079299691040178,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-11-28,buy_hold_006208,1.304497082046002,1.304497082046002,1.304497082046002,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-01,buy_hold_006208,1.2983178853415736,1.2983178853415736,1.2983178853415736,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-02,buy_hold_006208,1.2797802952282882,1.2797802952282882,1.2797802952282882,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-03,buy_hold_006208,1.292138688637145,1.292138688637145,1.292138688637145,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-08,buy_hold_006208,1.2924819773429466,1.2924819773429466,1.2924819773429466,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-09,buy_hold_006208,1.286302780638518,1.286302780638518,1.286302780638518,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-10,buy_hold_006208,1.2674219018194313,1.2674219018194313,1.2674219018194313,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-12,buy_hold_006208,1.2657054582904232,1.2657054582904232,1.2657054582904232,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-15,buy_hold_006208,1.2478544455887413,1.2478544455887413,1.2478544455887413,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-16,buy_hold_006208,1.2478544455887413,1.2478544455887413,1.2478544455887413,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-17,buy_hold_006208,1.2255406797116386,1.2255406797116386,1.2255406797116386,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-18,buy_hold_006208,1.2372124957088924,1.2372124957088924,1.2372124957088924,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-19,buy_hold_006208,1.2581531067627887,1.2581531067627887,1.2581531067627887,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-22,buy_hold_006208,1.2729145211122566,1.2729145211122566,1.2729145211122566,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-23,buy_hold_006208,1.2711980775832488,1.2711980775832488,1.2711980775832488,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-24,buy_hold_006208,1.280810161345693,1.280810161345693,1.280810161345693,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-27,buy_hold_006208,1.2869893580501215,1.2869893580501215,1.2869893580501215,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-29,buy_hold_006208,1.3010641949879862,1.3010641949879862,1.3010641949879862,,,,,,,,,0.0,,,,,,,,,,,0.0
2014-12-31,buy_hold_006208,1.2935118434603514,1.2935118434603514,1.2935118434603514,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-05,buy_hold_006208,1.2887058015791293,1.2887058015791293,1.2887058015791293,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-06,buy_hold_006208,1.2550635084105746,1.2550635084105746,1.2550635084105746,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-07,buy_hold_006208,1.2612427051150028,1.2612427051150028,1.2612427051150028,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-08,buy_hold_006208,1.285272914521113,1.285272914521113,1.285272914521113,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-09,buy_hold_006208,1.285272914521113,1.285272914521113,1.285272914521113,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-12,buy_hold_006208,1.2794370065224863,1.2794370065224863,1.2794370065224863,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-13,buy_hold_006208,1.2794370065224863,1.2794370065224863,1.2794370065224863,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-14,buy_hold_006208,1.2732578098180578,1.2732578098180578,1.2732578098180578,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-16,buy_hold_006208,1.2746309646412641,1.2746309646412641,1.2746309646412641,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-19,buy_hold_006208,1.2842430484037082,1.2842430484037082,1.2842430484037082,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-20,buy_hold_006208,1.2907655338139385,1.2907655338139385,1.2907655338139385,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-21,buy_hold_006208,1.3007209062821843,1.3007209062821843,1.3007209062821843,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-22,buy_hold_006208,1.3089598352214222,1.3089598352214222,1.3089598352214222,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-23,buy_hold_006208,1.3281840027463105,1.3281840027463105,1.3281840027463105,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-27,buy_hold_006208,1.3353930655681436,1.3353930655681436,1.3353930655681436,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-28,buy_hold_006208,1.338482663920358,1.338482663920358,1.338482663920358,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-29,buy_hold_006208,1.3319601785101278,1.3319601785101278,1.3319601785101278,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-01-30,buy_hold_006208,1.325437693099898,1.325437693099898,1.325437693099898,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-02,buy_hold_006208,1.318915207689668,1.318915207689668,1.318915207689668,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-03,buy_hold_006208,1.3257809818056994,1.3257809818056994,1.3257809818056994,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-04,buy_hold_006208,1.3398558187435643,1.3398558187435643,1.3398558187435643,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-05,buy_hold_006208,1.3429454170957784,1.3429454170957784,1.3429454170957784,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-06,buy_hold_006208,1.3319601785101278,1.3319601785101278,1.3319601785101278,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-10,buy_hold_006208,1.325437693099898,1.325437693099898,1.325437693099898,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-11,buy_hold_006208,1.3384826639203582,1.3384826639203582,1.3384826639203582,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-12,buy_hold_006208,1.3388259526261597,1.3388259526261597,1.3388259526261597,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-13,buy_hold_006208,1.3477514589770005,1.3477514589770005,1.3477514589770005,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-24,buy_hold_006208,1.368005492619294,1.368005492619294,1.368005492619294,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-25,buy_hold_006208,1.3731548232063175,1.3731548232063175,1.3731548232063175,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-02-26,buy_hold_006208,1.3666323377960876,1.3666323377960876,1.3666323377960876,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-02,buy_hold_006208,1.358050120151048,1.358050120151048,1.358050120151048,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-03,buy_hold_006208,1.3515276347408178,1.3515276347408178,1.3515276347408178,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-04,buy_hold_006208,1.3515276347408178,1.3515276347408178,1.3515276347408178,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-05,buy_hold_006208,1.3573635427394446,1.3573635427394446,1.3573635427394446,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-06,buy_hold_006208,1.3556470992104368,1.3556470992104368,1.3556470992104368,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-09,buy_hold_006208,1.3446618606247862,1.3446618606247862,1.3446618606247862,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-10,buy_hold_006208,1.337452797802953,1.337452797802953,1.337452797802953,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-11,buy_hold_006208,1.3426021283899765,1.3426021283899765,1.3426021283899765,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-12,buy_hold_006208,1.3491246138002064,1.3491246138002064,1.3491246138002064,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-16,buy_hold_006208,1.3384826639203575,1.3384826639203575,1.3384826639203575,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-17,buy_hold_006208,1.3460350154479923,1.3460350154479923,1.3460350154479923,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-18,buy_hold_006208,1.3529007895640237,1.3529007895640237,1.3529007895640237,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-19,buy_hold_006208,1.3731548232063169,1.3731548232063169,1.3731548232063169,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-23,buy_hold_006208,1.377960865087539,1.377960865087539,1.377960865087539,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-24,buy_hold_006208,1.371438379677309,1.371438379677309,1.371438379677309,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-26,buy_hold_006208,1.3477514589769999,1.3477514589769999,1.3477514589769999,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-03-27,buy_hold_006208,1.337109509097151,1.337109509097151,1.337109509097151,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-01,buy_hold_006208,1.3319601785101272,1.3319601785101272,1.3319601785101272,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-02,buy_hold_006208,1.3498111912118096,1.3498111912118096,1.3498111912118096,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-09,buy_hold_006208,1.3422588396841748,1.3422588396841748,1.3422588396841748,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-10,buy_hold_006208,1.348781325094405,1.348781325094405,1.348781325094405,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-13,buy_hold_006208,1.3494679025060083,1.3494679025060083,1.3494679025060083,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-15,buy_hold_006208,1.3340199107449373,1.3340199107449373,1.3340199107449373,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-16,buy_hold_006208,1.3501544799176115,1.3501544799176115,1.3501544799176115,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-17,buy_hold_006208,1.3467215928595957,1.3467215928595957,1.3467215928595957,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-20,buy_hold_006208,1.3388259526261594,1.3388259526261594,1.3388259526261594,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-21,buy_hold_006208,1.339169241331961,1.339169241331961,1.339169241331961,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-22,buy_hold_006208,1.352900789564024,1.352900789564024,1.352900789564024,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-23,buy_hold_006208,1.384140061791968,1.384140061791968,1.384140061791968,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-24,buy_hold_006208,1.4074836937864752,1.4074836937864752,1.4074836937864752,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-27,buy_hold_006208,1.418125643666324,1.418125643666324,1.418125643666324,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-28,buy_hold_006208,1.418125643666324,1.418125643666324,1.418125643666324,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-29,buy_hold_006208,1.3975283213182292,1.3975283213182292,1.3975283213182292,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-04-30,buy_hold_006208,1.3889461036731898,1.3889461036731898,1.3889461036731898,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-05,buy_hold_006208,1.377274287675936,1.377274287675936,1.377274287675936,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-07,buy_hold_006208,1.3662890490902855,1.3662890490902855,1.3662890490902855,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-08,buy_hold_006208,1.3614830072090633,1.3614830072090633,1.3614830072090633,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-11,buy_hold_006208,1.3635427394438728,1.3635427394438728,1.3635427394438728,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-12,buy_hold_006208,1.3604531410916587,1.3604531410916587,1.3604531410916587,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-13,buy_hold_006208,1.3690353587366983,1.3690353587366983,1.3690353587366983,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-14,buy_hold_006208,1.3625128733264682,1.3625128733264682,1.3625128733264682,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-15,buy_hold_006208,1.3559903879162383,1.3559903879162383,1.3559903879162383,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-19,buy_hold_006208,1.3765877102643331,1.3765877102643331,1.3765877102643331,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-21,buy_hold_006208,1.3566769653278414,1.3566769653278414,1.3566769653278414,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-22,buy_hold_006208,1.374184689323722,1.374184689323722,1.374184689323722,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-25,buy_hold_006208,1.3669756265018886,1.3669756265018886,1.3669756265018886,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-26,buy_hold_006208,1.3700652248541028,1.3700652248541028,1.3700652248541028,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-27,buy_hold_006208,1.376587710264333,1.376587710264333,1.376587710264333,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-28,buy_hold_006208,1.387916237555785,1.387916237555785,1.387916237555785,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-05-29,buy_hold_006208,1.3786474424991422,1.3786474424991422,1.3786474424991422,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-01,buy_hold_006208,1.3652591829728808,1.3652591829728808,1.3652591829728808,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-03,buy_hold_006208,1.3611397185032619,1.3611397185032619,1.3611397185032619,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-04,buy_hold_006208,1.335049776862342,1.335049776862342,1.335049776862342,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-05,buy_hold_006208,1.3305870236869213,1.3305870236869213,1.3305870236869213,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-08,buy_hold_006208,1.3371095090971516,1.3371095090971516,1.3371095090971516,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-09,buy_hold_006208,1.32372124957089,1.32372124957089,1.32372124957089,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-10,buy_hold_006208,1.334363199450739,1.334363199450739,1.334363199450739,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-11,buy_hold_006208,1.3371095090971519,1.3371095090971519,1.3371095090971519,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-16,buy_hold_006208,1.3185719189838663,1.3185719189838663,1.3185719189838663,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-17,buy_hold_006208,1.3250944043940964,1.3250944043940964,1.3250944043940964,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-23,buy_hold_006208,1.3532440782698258,1.3532440782698258,1.3532440782698258,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-24,buy_hold_006208,1.3429454170957784,1.3429454170957784,1.3429454170957784,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-25,buy_hold_006208,1.3546172330930322,1.3546172330930322,1.3546172330930322,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-26,buy_hold_006208,1.3594232749742545,1.3594232749742545,1.3594232749742545,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-29,buy_hold_006208,1.3309303123927234,1.3309303123927234,1.3309303123927234,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-06-30,buy_hold_006208,1.3329900446275327,1.3329900446275327,1.3329900446275327,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-01,buy_hold_006208,1.3563336766220402,1.3563336766220402,1.3563336766220402,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-02,buy_hold_006208,1.3563336766220402,1.3563336766220402,1.3563336766220402,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-03,buy_hold_006208,1.3577068314452463,1.3577068314452463,1.3577068314452463,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-06,buy_hold_006208,1.350841057329215,1.350841057329215,1.350841057329215,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-07,buy_hold_006208,1.350841057329215,1.350841057329215,1.350841057329215,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-08,buy_hold_006208,1.3147957432200488,1.3147957432200488,1.3147957432200488,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-09,buy_hold_006208,1.2996910401647792,1.2996910401647792,1.2996910401647792,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-13,buy_hold_006208,1.3223480947476836,1.3223480947476836,1.3223480947476836,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-14,buy_hold_006208,1.3274974253347072,1.3274974253347072,1.3274974253347072,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-16,buy_hold_006208,1.3312736010985247,1.3312736010985247,1.3312736010985247,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-17,buy_hold_006208,1.337452797802953,1.337452797802953,1.337452797802953,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-20,buy_hold_006208,1.3254376930998975,1.3254376930998975,1.3254376930998975,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-21,buy_hold_006208,1.325094404394096,1.325094404394096,1.325094404394096,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-22,buy_hold_006208,1.3247511156882945,1.3247511156882945,1.3247511156882945,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-23,buy_hold_006208,1.2993477514589775,1.2993477514589775,1.2993477514589775,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-24,buy_hold_006208,1.293168554754549,1.293168554754549,1.293168554754549,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-27,buy_hold_006208,1.2681084792310335,1.2681084792310335,1.2681084792310335,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-28,buy_hold_006208,1.2708547888774464,1.2708547888774464,1.2708547888774464,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-29,buy_hold_006208,1.2705115001716447,1.2705115001716447,1.2705115001716447,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-07-30,buy_hold_006208,1.2873326467559223,1.2873326467559223,1.2873326467559223,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-03,buy_hold_006208,1.2674219018194308,1.2674219018194308,1.2674219018194308,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-04,buy_hold_006208,1.2650188808788196,1.2650188808788196,1.2650188808788196,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-05,buy_hold_006208,1.272914521112256,1.272914521112256,1.272914521112256,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-06,buy_hold_006208,1.2602128389975975,1.2602128389975975,1.2602128389975975,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-10,buy_hold_006208,1.24991417782355,1.24991417782355,1.24991417782355,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-11,buy_hold_006208,1.2530037761757644,1.2530037761757644,1.2530037761757644,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-12,buy_hold_006208,1.227257123240646,1.227257123240646,1.227257123240646,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-13,buy_hold_006208,1.2375557844146932,1.2375557844146932,1.2375557844146932,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-14,buy_hold_006208,1.2330930312392727,1.2330930312392727,1.2330930312392727,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-17,buy_hold_006208,1.2210779265362175,1.2210779265362175,1.2210779265362175,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-18,buy_hold_006208,1.215928595949194,1.215928595949194,1.215928595949194,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-19,buy_hold_006208,1.1973910058359087,1.1973910058359087,1.1973910058359087,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-20,buy_hold_006208,1.1925849639546866,1.1925849639546866,1.1925849639546866,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-21,buy_hold_006208,1.1640920013731555,1.1640920013731555,1.1640920013731555,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-24,buy_hold_006208,1.1239272227943709,1.1239272227943709,1.1239272227943709,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-25,buy_hold_006208,1.148300720906283,1.148300720906283,1.148300720906283,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-26,buy_hold_006208,1.1634054239615523,1.1634054239615523,1.1634054239615523,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-27,buy_hold_006208,1.1706144867833856,1.1706144867833856,1.1706144867833856,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-28,buy_hold_006208,1.2066598008925515,1.2066598008925515,1.2066598008925515,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-08-31,buy_hold_006208,1.1991074493649168,1.1991074493649168,1.1991074493649168,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-01,buy_hold_006208,1.201510470305528,1.201510470305528,1.201510470305528,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-02,buy_hold_006208,1.2066598008925515,1.2066598008925515,1.2066598008925515,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-03,buy_hold_006208,1.2083762444215596,1.2083762444215596,1.2083762444215596,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-04,buy_hold_006208,1.196361139718504,1.196361139718504,1.196361139718504,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-07,buy_hold_006208,1.193958118777893,1.193958118777893,1.193958118777893,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-08,buy_hold_006208,1.193958118777893,1.193958118777893,1.193958118777893,,,,,,,,,0.0,,,,,,,,,,,0.0
2015-09-09,buy_hold_006208,1.2385856505320982,1.2385856505320982,1.2385856505320982,,,,,,,,,0.0,,,,,,,,,,,0.0
